id,title,upload_date,duration_seconds,duration_bucket,title_chars,title_words,view_count,like_count,thumbnail_url,caption_source,has_turkish_subtitles
CD7TrhMXSXc,CHINA'S ARTIFICIAL SUN,,919,10m+,22,3,3062210,115305,https://i.ytimg.com/vi_webp/CD7TrhMXSXc/maxresdefault.webp,manual,True
7USqEZWi308,"Don't look at ""Don't look up!""",,785,10m+,30,6,1660925,107729,https://i.ytimg.com/vi_webp/7USqEZWi308/maxresdefault.webp,manual,True
hvSsTCvMHXs,Don't Break the Chain! is on Metaverse in 2022 ;-),,660,10m+,50,9,1347247,75757,https://i.ytimg.com/vi_webp/hvSsTCvMHXs/maxresdefault.webp,manual,True
-4RdNSFynvo,Why is WEBB Space Telescope so important?,,1066,10m+,41,7,1744393,85518,https://i.ytimg.com/vi_webp/-4RdNSFynvo/maxresdefault.webp,manual,True
kWYlB5ktwzQ,The AHA! Effect,,546,5-10m,15,3,948114,49536,https://i.ytimg.com/vi_webp/kWYlB5ktwzQ/maxresdefault.webp,manual,True
8dOdIN_E8fo,The 21 Best movies I've watched in 2021,,1388,10m+,39,8,1749534,51509,https://i.ytimg.com/vi_webp/8dOdIN_E8fo/maxresdefault.webp,manual,True
CFTs5EmWQDg,Matrix Awakens!,,947,10m+,15,2,1161469,57424,https://i.ytimg.com/vi_webp/CFTs5EmWQDg/maxresdefault.webp,manual,True
CcCbIKp3Pzc,How should the automobile of the future be?,,757,10m+,43,8,582408,29005,https://i.ytimg.com/vi_webp/CcCbIKp3Pzc/maxresdefault.webp,manual,True
7PGLODg3Xg4,Humanoid robots that reproduce,,647,10m+,30,4,1429886,57682,https://i.ytimg.com/vi_webp/7PGLODg3Xg4/maxresdefault.webp,manual,True
9htA990fPJI,1000 Brain Theory,,823,10m+,17,3,1282279,66990,https://i.ytimg.com/vi_webp/9htA990fPJI/maxresdefault.webp,manual,True
vpcTjXhKcfM,Is your digital copy ready? MetaHuman instead of Avatar,,1036,10m+,55,9,1286871,61367,https://i.ytimg.com/vi/vpcTjXhKcfM/maxresdefault.jpg,manual,True
ylvT2GeGA8k,More than half of our body is not human!,,915,10m+,40,9,1532636,75629,https://i.ytimg.com/vi/ylvT2GeGA8k/maxresdefault.jpg,manual,True
h5jG8zKHVQ8,Analysis of DUNE,,1053,10m+,16,3,2035546,86433,https://i.ytimg.com/vi/h5jG8zKHVQ8/maxresdefault.jpg,manual,True
zkE5n7K5OpQ,DUNE filmine ilham veren kum tepeleri,,1512,10m+,37,6,460680,21509,https://i.ytimg.com/vi_webp/zkE5n7K5OpQ/maxresdefault.webp,automatic,True
YuIQQ6Ce08Y,WEB 3.0 + METAVERSE,,876,10m+,19,4,1588958,77982,https://i.ytimg.com/vi_webp/YuIQQ6Ce08Y/maxresdefault.webp,manual,True
AfJEHJxfHBM,Who invented the letter A?,,573,5-10m,26,5,1102155,63788,https://i.ytimg.com/vi_webp/AfJEHJxfHBM/maxresdefault.webp,manual,True
XkBDejkRCjs,Aren't electric cars environmentally friendly? Myths and Facts,,800,10m+,62,8,588618,33236,https://i.ytimg.com/vi/XkBDejkRCjs/maxresdefault.jpg,manual,True
dt_lLSRX7tc,Why is everyone talking about this series? Squid Game,,1051,10m+,53,9,3136216,162780,https://i.ytimg.com/vi_webp/dt_lLSRX7tc/maxresdefault.webp,manual,True
OYezQ0bfQLk,The dealer of death has died! The Surprising Story of the Nobel Prizes,,665,10m+,70,13,717773,43139,https://i.ytimg.com/vi/OYezQ0bfQLk/maxresdefault.jpg,manual,True
qBuQzBwXqUI,What do the Turkish messages on the spacecraft mean?,,974,10m+,52,9,608081,37112,https://i.ytimg.com/vi/qBuQzBwXqUI/maxresdefault.jpg,manual,True
84Q__dx_G4w,The World is not ready for the solar storm of 2025!,,732,10m+,51,11,3406393,130404,https://i.ytimg.com/vi_webp/84Q__dx_G4w/maxresdefault.webp,manual,True
kbDEojkAt9c,This will come after the Internet! METAVERSE,,869,10m+,44,7,2584899,102529,https://i.ytimg.com/vi_webp/kbDEojkAt9c/maxresdefault.webp,manual,True
Pn4kPaqGcEA,The 4 Laws of Digital Body Language 😉,,795,10m+,37,7,336067,18426,https://i.ytimg.com/vi_webp/Pn4kPaqGcEA/maxresdefault.webp,manual,True
7AWY4br91mk,Katlanabilir Telefonların Geleceği ve Galaxy Z Fold3,,643,10m+,52,7,729092,29588,https://i.ytimg.com/vi/7AWY4br91mk/maxresdefault.jpg,automatic,True
cr2B2BwRwaI,En iyi korku filminin çekildiği otele gittim! Dünyanın en tuhaf yerinde...,,1197,10m+,74,11,550079,30133,https://i.ytimg.com/vi_webp/cr2B2BwRwaI/maxresdefault.webp,automatic,True
N5WFrGnRtmE,Amerika'nın Pasifik Kuzeybatı bölgesinde çalışan Türkler,,1764,10m+,56,6,947424,38783,https://i.ytimg.com/vi_webp/N5WFrGnRtmE/maxresdefault.webp,automatic,True
4nHjhfWap4k,Seattle'ın Uçan Dairesi,,1474,10m+,23,3,433122,19482,https://i.ytimg.com/vi_webp/4nHjhfWap4k/maxresdefault.webp,automatic,True
yUR3RBa1xP0,10000 Hours Rule for Success,,768,10m+,28,5,2819417,128106,https://i.ytimg.com/vi_webp/yUR3RBa1xP0/maxresdefault.webp,manual,True
ryv5MTSiEdI,Orman Yangınları ve Evrenin Merkezi,,2045,10m+,35,5,763418,35089,https://i.ytimg.com/vi_webp/ryv5MTSiEdI/maxresdefault.webp,automatic,True
oN9fUk6pU3g,Dünyanın en büyük süpervolkanı Yellowstone patlarsa ne olur?,,1579,10m+,60,8,985596,41802,https://i.ytimg.com/vi_webp/oN9fUk6pU3g/maxresdefault.webp,automatic,True
fBvu7s5L6DE,Kim bu Satoshi Nakamoto? Bitcoin’in gizemli mucidi neden ortadan kayboldu?,,954,10m+,74,10,1409768,53357,https://i.ytimg.com/vi_webp/fBvu7s5L6DE/maxresdefault.webp,automatic,True
eKeIQPz_xf8,Şeytan Kulesi'nin Sırrı,,1046,10m+,23,3,1181711,52554,https://i.ytimg.com/vi_webp/eKeIQPz_xf8/maxresdefault.webp,automatic,True
U2BLfskcD8c,Richard Branson'un ilk uzay yolculuğu! Virgin Galactic Unity 22 Spaceflight Canlı Yayını,,8913,10m+,88,12,647189,11577,https://i.ytimg.com/vi/U2BLfskcD8c/maxresdefault.jpg,automatic,True
j58zcYd1BM4,Verilerin gücünü gösteren EN İYİ 5 FİLM,,950,10m+,43,10,683627,32670,https://i.ytimg.com/vi_webp/j58zcYd1BM4/maxresdefault.webp,automatic,True
2Did_gRHz_A,Başka bir gezegenden notlar: BADLANDS,,1887,10m+,37,5,758591,35869,https://i.ytimg.com/vi/2Did_gRHz_A/maxresdefault.jpg,automatic,True
23inKSoPOsc,Chicago'da kiminle karşılaştım?,,1573,10m+,31,3,808184,42414,https://i.ytimg.com/vi/23inKSoPOsc/maxresdefault.jpg,automatic,True
-C2gSCLp9Sk,Can we reinvent the wheel?,,625,10m+,26,5,639502,42245,https://i.ytimg.com/vi_webp/-C2gSCLp9Sk/maxresdefault.webp,automatic,True
_YePCTMXKDw,Yolculuk başladı! 1200 km sonra geldiğimiz yer,,1242,10m+,46,7,965547,61241,https://i.ytimg.com/vi_webp/_YePCTMXKDw/maxresdefault.webp,automatic,True
9RIwBLjZg7E,80 Günde Yarı Devr-i Alem Yapacağız! Üstelik sadece elektrikli bir araçla,,804,10m+,75,14,771080,79242,https://i.ytimg.com/vi_webp/9RIwBLjZg7E/maxresdefault.webp,automatic,True
h43aXZKp44U,"Geleceğin iş modeli ""FREELANCE"" çalışmak mı?",,893,10m+,44,6,627148,54383,https://i.ytimg.com/vi_webp/h43aXZKp44U/maxresdefault.webp,automatic,True
4AgrxE11hG0,NAZCA çizgilerinin sırrı,,814,10m+,25,4,1004712,61997,https://i.ytimg.com/vi_webp/4AgrxE11hG0/maxresdefault.webp,automatic,True
lIvOVGdm7sk,"Bu iki görselden birisi insan beyni, diğeri evren! Arada ne fark var?",,620,10m+,69,12,718106,55937,https://i.ytimg.com/vi_webp/lIvOVGdm7sk/maxresdefault.webp,automatic,True
C45dZM5rc3w,Beethoven neden bir fincan kahveye 60 çekirdek koyardı?,,626,10m+,56,9,636453,41347,https://i.ytimg.com/vi_webp/C45dZM5rc3w/maxresdefault.webp,automatic,True
e_StF48eLhU,Kendi kendine saklambaç öğrenen makine,,614,10m+,38,5,762970,46506,https://i.ytimg.com/vi_webp/e_StF48eLhU/maxresdefault.webp,automatic,True
17XGzNuyT8E,Köpekbalığının kuyruğunu tokatlayan adam,,632,10m+,43,7,745175,72690,https://i.ytimg.com/vi/17XGzNuyT8E/maxresdefault.jpg,automatic,True
f1fzPoEj_B4,Bu toplar ne renk?,,384,5-10m,18,4,529127,49955,https://i.ytimg.com/vi_webp/f1fzPoEj_B4/maxresdefault.webp,automatic,True
7aF62RtiRm0,İkinci Uzay İstasyonu CSS,,619,10m+,25,4,639399,38776,https://i.ytimg.com/vi_webp/7aF62RtiRm0/maxresdefault.webp,automatic,True
O5xG_ocTzBw,2021’de OSCAR’ı hangi film almalı?,,710,10m+,34,5,463404,33094,https://i.ytimg.com/vi/O5xG_ocTzBw/maxresdefault.jpg,automatic,True
rUk9zWkiBJk,23 Nisan Özel - Çocuklara Kitap Tavsiyeleri,,697,10m+,43,6,528942,46185,https://i.ytimg.com/vi_webp/rUk9zWkiBJk/maxresdefault.webp,automatic,True
2Wqgq407BHI,Beynine çip takılan maymun bilgisayar oyunu oynuyor!,,864,10m+,52,7,1597025,81857,https://i.ytimg.com/vi/2Wqgq407BHI/maxresdefault.jpg,automatic,True
QhfmSaTjyok,Mars Helikopteri 14 Nisan'da başka bir gezegende uçan ilk makine olacak!,,698,10m+,72,11,708549,47823,https://i.ytimg.com/vi/QhfmSaTjyok/maxresdefault.jpg,automatic,True
9BV-hS0GYaU,En garip icatlar,,621,10m+,16,3,1308088,81631,https://i.ytimg.com/vi_webp/9BV-hS0GYaU/maxresdefault.webp,automatic,True
lfrn5t12ryc,Dünyanın tüm sularını bir miskete sığdırmak,,599,5-10m,46,9,917576,81766,https://i.ytimg.com/vi_webp/lfrn5t12ryc/maxresdefault.webp,automatic,True
khCs36vYbQM,Google’ın kurucusundan gizli hava gemisi projesi,,575,5-10m,48,6,629215,41307,https://i.ytimg.com/vi_webp/khCs36vYbQM/maxresdefault.webp,automatic,True
AA-fp-BLCa4,EN YÜKSEK SES ne kadar şiddetli olabilir?,,638,10m+,41,7,2043189,120750,https://i.ytimg.com/vi_webp/AA-fp-BLCa4/maxresdefault.webp,automatic,True
Du81IHS8gNU,Bu JPEG Resim $69.300.000'a Satıldı! NFT Kripto Sanat Çağı Başladı,,634,10m+,66,12,1280259,56280,https://i.ytimg.com/vi_webp/Du81IHS8gNU/maxresdefault.webp,automatic,True
fou5yveUIQs,21.Yüzyılda en büyük TYCOON kim olacak?,,1457,10m+,39,7,1241117,61427,https://i.ytimg.com/vi/fou5yveUIQs/maxresdefault.jpg,automatic,True
y2EWbLKw3Qk,İyi tasarımın 10 KURALI - RAMS ilkeleri,,673,10m+,39,6,547671,37868,https://i.ytimg.com/vi_webp/y2EWbLKw3Qk/maxresdefault.webp,automatic,True
3_rr9MhpKpg,Mars Paraşütündeki GİZLİ MESAJ! Başka bir gezegenden gelen en net görüntüler ve ilk ses!,,852,10m+,88,14,1674828,94222,https://i.ytimg.com/vi_webp/3_rr9MhpKpg/maxresdefault.webp,automatic,True
j_MGZKgf3ts,Cep telefonuyla video çekim teknikleri,,704,10m+,38,5,722872,35891,https://i.ytimg.com/vi_webp/j_MGZKgf3ts/maxresdefault.webp,automatic,True
IMoIXK7xpi4,Dünyanın en yalnız insanı kim?,,551,5-10m,31,6,1833199,110411,https://i.ytimg.com/vi/IMoIXK7xpi4/maxresdefault.jpg,automatic,True
_HcYU4Z3TKs,Astronot yerine Evrenot diyelim! Türkiye Uzay Ajansı Milli Uzay Programı açıklandı,,1260,10m+,82,11,1008060,82543,https://i.ytimg.com/vi_webp/_HcYU4Z3TKs/maxresdefault.webp,automatic,True
MOYsM_Qbrqc,A new Twitter/Facebook/Instagram is born? CLUBHOUSE Madness,,1127,10m+,59,9,1406323,84477,https://i.ytimg.com/vi_webp/MOYsM_Qbrqc/maxresdefault.webp,automatic,True
osqXCKxXQS0,Elon Musk iki roketle dünyaya nasıl meydan okudu?,,796,10m+,49,8,1131809,72689,https://i.ytimg.com/vi_webp/osqXCKxXQS0/maxresdefault.webp,automatic,True
YnoslpFnzsQ,Cenk ve Erdem kanalımı ele geçirdi :),,1018,10m+,37,6,744794,37451,https://i.ytimg.com/vi_webp/YnoslpFnzsQ/maxresdefault.webp,automatic,True
MGZ1e7pa2Es,Dünyanın içinden bir tünel kazarak öbür tarafa çıkılabilir mi?,,541,5-10m,62,9,1582868,102032,https://i.ytimg.com/vi/MGZ1e7pa2Es/maxresdefault.jpg,automatic,True
3upaIpPj8JY,5 milyon aboneye 5 milyon kez teşekkürler!,,300,5-10m,42,7,1741916,192505,https://i.ytimg.com/vi_webp/3upaIpPj8JY/maxresdefault.webp,automatic,True
ONiFrZYI5ng,WhatsApp'ı silelim mi?,,738,10m+,22,3,2139678,136188,https://i.ytimg.com/vi_webp/ONiFrZYI5ng/maxresdefault.webp,automatic,True
Cq33iTwbkic,Ne dersen çizen yapay zeka çıktı! DALL-E,,861,10m+,40,8,1185466,77366,https://i.ytimg.com/vi_webp/Cq33iTwbkic/maxresdefault.webp,automatic,True
lyRVU3rzoTU,Dans eden bu robotlar GERÇEK Mİ?,,797,10m+,32,6,749844,45491,https://i.ytimg.com/vi_webp/lyRVU3rzoTU/maxresdefault.webp,automatic,True
aCepG-VIpIU,2021'DE ZİNCİRİ KIRMA!,,709,10m+,22,3,1296888,95021,https://i.ytimg.com/vi_webp/aCepG-VIpIU/maxresdefault.webp,automatic,True
L_Gqpg0q1xs,Nasıl Avrupa Şampiyonu olduk? Ritmik Cimnastik Milli Takımımızın Başarı Hikayesi,,1083,10m+,80,10,380197,32015,https://i.ytimg.com/vi_webp/L_Gqpg0q1xs/maxresdefault.webp,automatic,True
ex2RlkCjO9Q,Kaç parmak görüyorsun? 444 yıllık 4 tavsiye,,734,10m+,43,7,1206711,81246,https://i.ytimg.com/vi/ex2RlkCjO9Q/maxresdefault.jpg,automatic,True
IpiTc4jaMP0,Oyunlaştırarak alışkanlık kazandıran 9 uygulama,,701,10m+,48,6,667849,41386,https://i.ytimg.com/vi/IpiTc4jaMP0/maxresdefault.jpg,automatic,True
bUFPiWaLv5E,Düz Dünya'dan Big Bang'e 15 EVREN MODELİ,,1047,10m+,40,7,1780974,77422,https://i.ytimg.com/vi/bUFPiWaLv5E/maxresdefault.jpg,automatic,True
zxFpkcQivKs,Dünyanın en ilginç haritaları,,1353,10m+,29,4,914573,47295,https://i.ytimg.com/vi/zxFpkcQivKs/maxresdefault.jpg,automatic,True
59bevAZqcEs,Yılın 29. Kasırgasına yakalandık! 2020 tüm zamanların en fırtınalı yılı rekorunu kırdı!,,724,10m+,87,12,547780,34974,https://i.ytimg.com/vi_webp/59bevAZqcEs/maxresdefault.webp,automatic,True
RETvChSmUpk,Yeni elektrikli BMW iX duyuruldu!,,617,10m+,33,5,517857,27236,https://i.ytimg.com/vi_webp/RETvChSmUpk/maxresdefault.webp,automatic,True
HFE6qJjY1u4,Odaklanmak için not tutma teknikleri - Cornell Metodu,,641,10m+,53,7,799842,47659,https://i.ytimg.com/vi_webp/HFE6qJjY1u4/maxresdefault.webp,automatic,True
nMiHF0t7RSU,Ay'da su bulundu! Yine!,,638,10m+,23,4,1979489,100533,https://i.ytimg.com/vi/nMiHF0t7RSU/maxresdefault.jpg,automatic,True
coutXRqrUeo,NASA Bennu asteroidinde ne arıyor?,,912,10m+,34,5,854391,47217,https://i.ytimg.com/vi_webp/coutXRqrUeo/maxresdefault.webp,automatic,True
9t99oHOYVBw,Yapay Zeka bunun neresinde?,,847,10m+,27,4,830044,55248,https://i.ytimg.com/vi_webp/9t99oHOYVBw/maxresdefault.webp,automatic,True
4Ag90YCgBqQ,Genetik alanındaki en büyük keşif Nobel ödülü aldı: CRISPR-Cas9 nedir?,,949,10m+,70,11,1280229,78042,https://i.ytimg.com/vi_webp/4Ag90YCgBqQ/maxresdefault.webp,automatic,True
mvfAF7RW3BI,Gerçek IRON MAN,,818,10m+,15,3,908225,56004,https://i.ytimg.com/vi_webp/mvfAF7RW3BI/maxresdefault.webp,automatic,True
rPfu4RgRIAY,İnsanlık tarihi bir kitaba sığsaydı biz hangi sayfada olurduk?,,946,10m+,62,9,1163023,75188,https://i.ytimg.com/vi_webp/rPfu4RgRIAY/maxresdefault.webp,automatic,True
bAv4XsWVXV4,Geleceğin kentlerinde MOBİLİTE,,721,10m+,31,4,593499,34986,https://i.ytimg.com/vi_webp/bAv4XsWVXV4/maxresdefault.webp,automatic,True
P5de69124g0,Venüs'te olası yaşam belirtisi sayılan fosfin bulundu!,,557,5-10m,54,7,1156146,73913,https://i.ytimg.com/vi_webp/P5de69124g0/maxresdefault.webp,automatic,True
zqOEJllkLlk,Big Bang'den bu yana görülen en büyük patlama keşfedildi! İki kara deliğin çarpışması,,877,10m+,85,13,2537716,129633,https://i.ytimg.com/vi_webp/zqOEJllkLlk/maxresdefault.webp,automatic,True
6eSXsZ7ksmE,28000 yıl kapasiteli NANO-DIAMOND PİLLER mi geliyor?,,885,10m+,52,8,1474422,64012,https://i.ytimg.com/vi_webp/6eSXsZ7ksmE/maxresdefault.webp,automatic,True
k57MatNuv4U,"Bitkiler neden siyah değil, yeşildir?",,848,10m+,38,6,872295,59878,https://i.ytimg.com/vi_webp/k57MatNuv4U/maxresdefault.webp,automatic,True
NJXURWmrFgM,Kullandığım en iyi not tutma uygulaması,,1000,10m+,40,7,1302942,50699,https://i.ytimg.com/vi_webp/NJXURWmrFgM/maxresdefault.webp,automatic,True
r2dQgdktUJg,Yapay zeka dünyasındaki en büyük sıçrama gerçekleşti! GPT-3 nedir?,,994,10m+,66,10,1909289,117889,https://i.ytimg.com/vi/r2dQgdktUJg/maxresdefault.jpg,automatic,True
rKp31auTsEg,Stonehenge taşlarının kaynağı bulundu!,,651,10m+,38,4,1797793,92925,https://i.ytimg.com/vi/rKp31auTsEg/maxresdefault.jpg,automatic,True
eli9sU-a3tg,Dünyanın en eski çayı? Çay değil kızıl çalı rooibos,,789,10m+,51,9,529727,38162,https://i.ytimg.com/vi_webp/eli9sU-a3tg/maxresdefault.webp,automatic,True
RrBOYrxVQzk,"Bu taş Mars’tan geldi, yarın yine Mars’a gidecek!",,760,10m+,49,8,771862,50008,https://i.ytimg.com/vi_webp/RrBOYrxVQzk/maxresdefault.webp,automatic,True
8rWPtAto2zc,Google Earth hakkında BİLMEDİĞİNİZ 15 ŞEY,,1426,10m+,41,6,2731323,95205,https://i.ytimg.com/vi_webp/8rWPtAto2zc/maxresdefault.webp,automatic,True
pVp2oDeX8gI,80.000 kişi tarafından çekilen belgesel,,1423,10m+,39,6,715644,48813,https://i.ytimg.com/vi/pVp2oDeX8gI/maxresdefault.jpg,automatic,True
Lmw0NZsRza0,Su altında yaşanabilir mi?,,1199,10m+,26,4,2271753,106051,https://i.ytimg.com/vi_webp/Lmw0NZsRza0/maxresdefault.webp,automatic,True
dVbF2j41KVA,21. Yüzyılın çıplak gözle görülebilen ilk kuyruklu yıldızı NEOWISE yaklaşıyor!,,202,<5m,78,10,739454,42814,https://i.ytimg.com/vi/dVbF2j41KVA/maxresdefault.jpg,automatic,True
6Is9Hc8R97U,Bermuda Şeytan Üçgeninin gizemi çözülebilir mi?,,1217,10m+,47,6,5040732,180084,https://i.ytimg.com/vi_webp/6Is9Hc8R97U/maxresdefault.webp,automatic,True
1KN8foDEwQs,Tarihin en büyük teatral gösterisi - Cirque Du Soleil,,761,10m+,53,8,585857,31448,https://i.ytimg.com/vi_webp/1KN8foDEwQs/maxresdefault.webp,manual,True
Vm3bbkX_Drs,GELECEĞİ HATIRLAMAK,,675,10m+,19,2,1827203,126920,https://i.ytimg.com/vi_webp/Vm3bbkX_Drs/maxresdefault.webp,automatic,True
rX2Cl0SvJP8,Kaç paralık adamım?,,651,10m+,20,3,1705934,131437,https://i.ytimg.com/vi/rX2Cl0SvJP8/maxresdefault.jpg,automatic,True
FQNmm_BbnsQ,Rüyalarımızı kontrol edebilir miyiz?,,1071,10m+,37,5,3770126,187806,https://i.ytimg.com/vi/FQNmm_BbnsQ/maxresdefault.jpg,automatic,True
p9C1RGpOwVA,TAŞ-MAKAS-KAĞIT Oyunu Nasıl Kazanılır?,,749,10m+,38,6,2733247,132782,https://i.ytimg.com/vi_webp/p9C1RGpOwVA/maxresdefault.webp,automatic,True
qS6DnUBltSA,1001 (W)agonlu Tren: SNOWPIERCER,,1131,10m+,32,5,2260237,120544,https://i.ytimg.com/vi_webp/qS6DnUBltSA/maxresdefault.webp,automatic,True
JpM81ae2PbI,Akıllı gözlükler mi geliyor? Apple Glass hakkında son bilgiler,,1202,10m+,62,9,1383872,69752,https://i.ytimg.com/vi/JpM81ae2PbI/maxresdefault.jpg,automatic,True
AKzPC88Y_aA,Bu farenin %4'ü insan!,,746,10m+,22,4,1103730,70011,https://i.ytimg.com/vi_webp/AKzPC88Y_aA/maxresdefault.webp,automatic,True
0V2EyWqJNZI,27 Mayıs için geri sayım başladı! Tarihte ilk kez özel bir şirket uzaya insan gönderecek,,754,10m+,88,15,1051751,52513,https://i.ytimg.com/vi_webp/0V2EyWqJNZI/maxresdefault.webp,automatic,True
-EN7g6c7U_4,AH! OH! YUH!,,672,10m+,12,3,1090187,70159,https://i.ytimg.com/vi_webp/-EN7g6c7U_4/maxresdefault.webp,automatic,True
TUo2nPWlV74,Atom çarpıştırıcısına kafanızı sokarsanız ne olur?,,818,10m+,52,8,1834134,104018,https://i.ytimg.com/vi/TUo2nPWlV74/maxresdefault.jpg,automatic,True
gVAIv6Uk910,Neden 3 Adım? Sosyal Mesafe Simülasyonları,,737,10m+,43,7,491572,30828,https://i.ytimg.com/vi_webp/gVAIv6Uk910/maxresdefault.webp,automatic,True
Wnz0HkCJ_Lw,Did you recognize this author?,,799,10m+,30,5,809843,78536,https://i.ytimg.com/vi/Wnz0HkCJ_Lw/maxresdefault.jpg,manual,True
RYxfSkSyeeU,Komedi dizilerinden kahkaha efektini çıkartırsak ne kalır?,,1138,10m+,59,8,3031032,168384,https://i.ytimg.com/vi_webp/RYxfSkSyeeU/maxresdefault.webp,automatic,True
wBpVQln4MIU,"If you see these lights in the sky, don't be afraid! STARLINK Satellite Train",,1341,10m+,77,14,2872099,96378,https://i.ytimg.com/vi_webp/wBpVQln4MIU/maxresdefault.webp,manual,True
fHTRKYkgfG0,23 Nisan Özel - Çocuklara Film Tavsiyeleri,,584,5-10m,42,6,1637934,103560,https://i.ytimg.com/vi_webp/fHTRKYkgfG0/maxresdefault.webp,automatic,True
mMH8yaEwL44,10 kitap tavsiye 10.000 KİTAP HEDİYE!,,901,10m+,37,7,2019316,137104,https://i.ytimg.com/vi_webp/mMH8yaEwL44/maxresdefault.webp,automatic,True
VgwG0vci_bU,Galaksimizin merkezindeki kara deliğin etrafında dans eden bir yıldız bulundu,,478,5-10m,78,11,943962,71748,https://i.ytimg.com/vi_webp/VgwG0vci_bU/maxresdefault.webp,automatic,True
EhY5dlV8N0Y,Evden öğrenme ve çalışmayı kolaylaştıran 18 uygulama,,1069,10m+,57,12,1390345,57646,https://i.ytimg.com/vi_webp/EhY5dlV8N0Y/maxresdefault.webp,automatic,True
7zqn_kYKc9E,Neden yüzümüze dokunmadan duramıyoruz?,,726,10m+,41,7,1066279,60080,https://i.ytimg.com/vi_webp/7zqn_kYKc9E/maxresdefault.webp,manual,True
hlojkr9FIYw,29 Nisan’da dünyaya asteroid çarpma olasılığı?,,757,10m+,49,9,2310447,132494,https://i.ytimg.com/vi_webp/hlojkr9FIYw/maxresdefault.webp,automatic,True
fXIbknxEzc0,Uzayda izole yaşayabilen astronotlar karantina konusunda bize ne öğretebilir?,,728,10m+,80,12,625573,34549,https://i.ytimg.com/vi/fXIbknxEzc0/maxresdefault.jpg,automatic,True
JOKlN9axzDA,Evde vakit geçirmek için her yaşa uygun 27 WEB SİTESİ,,1022,10m+,53,10,1759652,77998,https://i.ytimg.com/vi/JOKlN9axzDA/maxresdefault.jpg,automatic,True
oC1aqpZ1TGM,#EVDEKAL Yeni Alışkanlıklar Kazan!,,1129,10m+,35,5,987910,56519,https://i.ytimg.com/vi_webp/oC1aqpZ1TGM/maxresdefault.webp,automatic,True
YjCUt-pWdQU,5 KİTAP 5 SORU,,850,10m+,14,4,421999,29811,https://i.ytimg.com/vi_webp/YjCUt-pWdQU/maxresdefault.webp,automatic,True
Ty6k-nh0MBE,12 MOVIE RECOMMENDATIONS that can be watched on isolated days,,1016,10m+,61,10,2381712,90363,https://i.ytimg.com/vi/Ty6k-nh0MBE/maxresdefault.jpg,automatic,True
WiqeyJDKO4g,Cep telefonuyla portre fotoğraf çekme teknikleri,,934,10m+,50,8,700203,33921,https://i.ytimg.com/vi_webp/WiqeyJDKO4g/maxresdefault.webp,automatic,True
XbCdankkJxU,Neden tek gözlü değiliz?,,875,10m+,27,6,1695152,88261,https://i.ytimg.com/vi/XbCdankkJxU/maxresdefault.jpg,automatic,True
tAYKCmpORS0,Why does this picture attract us? The 364-years-old mystery of Las Meninas,,703,10m+,74,14,2305825,115728,https://i.ytimg.com/vi_webp/tAYKCmpORS0/maxresdefault.webp,manual,True
GRLkwMIyDDA,29 ŞUBAT'ta doğarsan ne olur?,,704,10m+,30,6,2008751,112673,https://i.ytimg.com/vi_webp/GRLkwMIyDDA/maxresdefault.webp,missing,False
ubXBMzgzmEA,Hareket imkansızdır! - Zeno paradoksu,,778,10m+,37,4,1866092,98255,https://i.ytimg.com/vi_webp/ubXBMzgzmEA/maxresdefault.webp,missing,False
ZvBhqRmGC1E,Bir kitap nasıl seslendirilir? - H.G.Wells Zaman Makinesi kitabını seslendirdim!,,676,10m+,80,11,579976,29448,https://i.ytimg.com/vi/ZvBhqRmGC1E/maxresdefault.jpg,missing,False
kQz6m1Ymaao,Betelgeuse yıldızı ne zaman patlayacak?,,878,10m+,39,5,1943483,92902,https://i.ytimg.com/vi/kQz6m1Ymaao/maxresdefault.jpg,missing,False
cUHbcVwLmv4,Denizler altında 468 kablo - İNTERNETİN %99'U,,663,10m+,45,6,2060163,99493,https://i.ytimg.com/vi_webp/cUHbcVwLmv4/maxresdefault.webp,missing,False
AkULvwJRD6A,Penguenler de insanlar gibi konuşuyor!,,610,10m+,39,6,1010082,60108,https://i.ytimg.com/vi_webp/AkULvwJRD6A/maxresdefault.webp,missing,False
45Ontquians,Şehirler ve Canlı Ağlar,,598,5-10m,23,4,676416,38601,https://i.ytimg.com/vi_webp/45Ontquians/maxresdefault.webp,missing,False
aom0IXUcTcY,We have never seen The Sun near like this! High resolution pictures of The Sun are photographed,,654,10m+,95,17,1977625,87506,https://i.ytimg.com/vi_webp/aom0IXUcTcY/maxresdefault.webp,manual,True
16mt0mTXF7g,Avustralya neden yanıyor?,,679,10m+,25,3,1569175,94666,https://i.ytimg.com/vi_webp/16mt0mTXF7g/maxresdefault.webp,missing,False
yjfXTzzXBFk,Coronavirüs Salgını,,490,5-10m,20,3,5336854,251778,https://i.ytimg.com/vi_webp/yjfXTzzXBFk/maxresdefault.webp,missing,False
fZxPBF7EymU,7 Adımda DEPREME HAZIR OLMAK,,179,<5m,28,5,977962,71625,https://i.ytimg.com/vi_webp/fZxPBF7EymU/maxresdefault.webp,missing,False
5mWFnL3xs9w,Dünyanın en zengin insanlarının kitaplarla derdi ne?,,747,10m+,52,7,2862668,130441,https://i.ytimg.com/vi/5mWFnL3xs9w/maxresdefault.jpg,missing,False
